activity_id,shoes,device,suffer
1890838765,b'Altra The One Black V5\n(584.2 mi)',b'Garmin v\xc3\xadvoactive',b'\xe2\x80\x94'
555429200,b'adidas Bostons Boosts (Purple)\n(164.1 mi)',b'Garmin Forerunner 220',b'363'
1221315614,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'378'
555284682,b'\xe2\x80\x94',b'Suunto Ambit3 Peak',b'366'
1946644401,b'Nike Pegasus 33 Gray\n(463.9 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
2839195264,b'\xe2\x80\x94',b'Suunto Spartan Sport Wrist HR Baro',b'\xe2\x80\x94'
1892114599,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1946766460,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
555620753,b'\xe2\x80\x94',b'Suunto Ambit3 Sport',b'\xe2\x80\x94'
2748905705,"b'New Balance Racing 1400 Rev lite\n(3,256.2 mi)'",b'Garmin Forerunner 235',b'\xe2\x80\x94'
1512617908,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'407'
1845294071,b'\xe2\x80\x94',b'Garmin Forerunner 645 Music',b'\xe2\x80\x94'
1262913388,b'New Balance Fifth Ave Mile\n(230.0 mi)',b'Garmin Forerunner 935',b'\xe2\x80\x94'
2325982901,b'\xe2\x80\x94',b'Garmin Forerunner 35',b'\xe2\x80\x94'
947117314,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1263308856,"b'New Balance RC1400 v5\n(2,365.6 mi)'",b'Garmin Forerunner 620',b'\xe2\x80\x94'
1871174714,"b'adidas BOSTON BOOST\n(1,544.0 mi)'",b'Garmin Forerunner 225',b'273'
1946410174,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5S Plus',b'\xe2\x80\x94'
187174344,b'\xe2\x80\x94',b'Garmin Forerunner 10',b'\xe2\x80\x94'
549383460,b'Brooks Pureflow\n(333.8 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
2292178313,b'Nike Zoom Fly FK\n(293.4 mi)',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
2786256856,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
1221181058,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
580827359,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
462316988,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'398'
1199121921,b'Saucony Kinvara  6\n(116.6 mi)',b'Garmin Forerunner 920XT',b'377'
1512593011,b'Nike Speed Rival 6\n(110.6 mi)',b'Garmin Forerunner 935',b'336'
425610137,b'\xe2\x80\x94',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
820256461,b'\xe2\x80\x94',b'Strava GPX',b'\xe2\x80\x94'
2325277874,"b'adidas Supernova Glide 7\n(10,173.3 mi)'",b'Garmin Forerunner 230',b'\xe2\x80\x94'
293689118,b'Saucony Fastwitch\n(92.9 mi)',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1946162006,b'ASICS Cumulus 19\n(736.7 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
285406185,b'\xe2\x80\x94',b'Garmin Forerunner 410',b'\xe2\x80\x94'
2748952186,"b'adidas Adizero Boston 7\n(2,308.7 mi)'",b'Garmin Forerunner 735XT',b'547'
302700803,b'Brooks PureFlow Black/Blue\n(968.0 mi)',b'Suunto Ambit2',b'\xe2\x80\x94'
555762120,"b'Nike Lunar Spider\n(15,585.5 mi)'",b'Garmin Forerunner 210',b'\xe2\x80\x94'
739565975,b'adidas Boston 5\n(363.4 mi)',b'Suunto',b'383'
2749096528,b'\xe2\x80\x94',b'Garmin Forerunner 645 Music',b'482'
750176261,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'709'
555293387,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
215434151,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
2748937371,b'New Balance 1400V6 Dark\n(140.8 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1846049783,b'adidas UltraBoost Parley\n(520.3 mi)',b'Garmin Forerunner 235',b'406'
2318059445,"b'Mizuno Wave Rider 20\n(5,598.1 mi)'",b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1890503055,b'Nike Zoom Fly Flyknit\n(315.6 mi)',b'Garmin Forerunner 935',b'240'
1946246107,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
517983909,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1200092928,"b'ASICS\n(2,449.8 mi)'",b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1512607494,b'Saucony Kinvara 8\n(472.7 mi)',b'Garmin f\xc4\x93nix 5X',b'266'
555672875,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
549395879,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
555467979,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1890339645,"b'Brooks Ghost\n(1,393.6 mi)'",b'Garmin Forerunner 935',b'458'
1424552998,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
739692465,b'Brooks racer st\n(278.6 mi)',b'Garmin Forerunner 225',b'341'
2292309519,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
2756858646,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1946239424,b'Nike Vaporfly 4% Flyknit\n(111.7 mi)',b'Garmin Forerunner 935',b'246'
1524567471,b'Brooks Ghost 10\n(913.7 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1199342205,b'adidas Boston Boost 5m schwarz\n(460.5 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
2839018033,b'\xe2\x80\x94',b'Garmin Forerunner 35',b'\xe2\x80\x94'
1021922721,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1525813567,"b'Brooks Adrenaline GTS\n(3,384.9 mi)'",b'Garmin Forerunner 230',b'\xe2\x80\x94'
2786328592,b'Nike Vaporfly Next%\n(37.1 mi)',b'Garmin f\xc4\x93nix 5 Plus',b'\xe2\x80\x94'
473267708,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
2292127865,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'475'
290758793,b'\xe2\x80\x94',b'Garmin Forerunner 210',b'\xe2\x80\x94'
1221179962,b'\xe2\x80\x94',b'Suunto Ambit3 Peak',b'\xe2\x80\x94'
1946508016,b'Saucony kinvara 10\n(569.0 mi)',b'Suunto Ambit3 Peak',b'604'
424801227,b'ASICS DS Trainer\n(521.6 mi)',b'Garmin Forerunner 610',b'\xe2\x80\x94'
3445978161,b'\xe2\x80\x94',b'Suunto Ambit',b'\xe2\x80\x94'
1199373664,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'553'
411003436,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
200476895,b'ASICS GT 2000 2 (Limeade)\n(464.6 mi)',b'Strava iPhone App',b'\xe2\x80\x94'
1512784265,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'318'
2292255833,b'\xe2\x80\x94',b'Garmin Forerunner 645 Music',b'643'
1199258212,b'\xe2\x80\x94',b'TomTom',b'266'
1262940506,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5',b'381'
424763817,b'Nike Zoom Elite 8 Orange & Green\n(405.8 mi)',b'TomTom',b'262'
2839007307,b'Nike ZoomX Vaporfly Next%\n(65.8 mi)',b'Garmin Forerunner 945',b'\xe2\x80\x94'
1946173680,b'adidas Boston\n(434.4 mi)',b'Garmin Forerunner 645 Music',b'217'
1512578646,b'ASICS Kayano 23\n(647.1 mi)',b'Garmin Forerunner 410',b'\xe2\x80\x94'
946587266,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
946600499,"b'Nike Shoes\n(16,693.9 mi)'",b'Garmin Forerunner 235',b'373'
2292076494,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1964073068,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
411196207,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
214925981,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1221672734,b'Saucony Freedom ISO\n(441.0 mi)',b'Garmin Forerunner 920XT',b'711'
1004416928,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1890478599,b'Nike Zoom Streak 6 2018\n(482.3 mi)',b'Garmin Forerunner 645 Music',b'\xe2\x80\x94'
1890439799,b'On Cloudflow\n(310.5 mi)',b'Garmin Forerunner 235',b'77'
549510233,b'\xe2\x80\x94',b'TomTom',b'\xe2\x80\x94'
1597612529,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1221318927,b'Nike Vaporfly\n(37.5 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1512777475,b'\xe2\x80\x94',b'Garmin Forerunner 10',b'\xe2\x80\x94'
1524910907,b'Nike Air Zoom Fly\n(346.2 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
555252129,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
258426431,b'Brooks Ravenna 4\n(340.1 mi)',b'GPX',b'\xe2\x80\x94'
2786834805,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5X',b'477'
411151432,b'HOKA ONE ONE Clifton\n(374.9 mi)',b'Garmin Forerunner 15',b'774'
214847199,b'Saucony Triumph10 black and red 8/29/14\n(198.6 mi)',b'Garmin Forerunner 620',b'583'
549926094,b'\xe2\x80\x94',b'Garmin epix',b'335'
424888176,b'Brooks Adrenaline GTS\n(267.6 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
555261730,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive',b'\xe2\x80\x94'
739767354,"b'New Balance MR10\n(9,424.5 mi)'",b'Garmin Forerunner 920XT',b'500'
946544593,b'ASICS GT 2000 4\n(848.4 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
237328537,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
1524605924,b'adidas adios boost\n(254.0 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
739678939,b'Brooks Glycerin\n(314.6 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
739512586,"b'Newton Gravity III\n(2,764.4 mi)'",b'Garmin Forerunner 235',b'\xe2\x80\x94'
289303480,b'Mizuno Hitogami\n(673.7 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
880232993,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1524500356,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
2297059228,b'Nike ZoomX Vaporfly 4% Flyknit\n(101.3 mi)',b'Suunto Ambit3 Peak',b'\xe2\x80\x94'
2749336127,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'410'
2786156226,b'\xe2\x80\x94',b'Garmin Forerunner 945',b'\xe2\x80\x94'
1221269373,b'Saucony Guide 9\n(442.2 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1946193236,"b'adidas Ultra Boost\n(5,945.5 mi)'",b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
2325311954,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'243'
1855059924,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2292576044,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'521'
549537731,b'ASICS Nimbus 17\n(566.2 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
2838978452,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1845029625,b'adidas adizero adios_1\n(478.9 mi)',b'Garmin f\xc4\x93nix 5X',b'461'
549679412,b'Mizuno wave rider 19\n(413.2 mi)',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
1199464666,b'adidas adios (signalgul)\n(364.9 mi)',b'Garmin Forerunner 910XT',b'298'
411115895,"b'ASICS DS Trainer\n(1,667.3 mi)'",b'Garmin Forerunner 225',b'161'
301918183,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1946488691,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1524620424,b'\xe2\x80\x94',b'Garmin Forerunner 25',b'\xe2\x80\x94'
2839164112,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'538'
289292629,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
946718933,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
2325349986,b'Nike Vapourfly 4% Orange\n(365.5 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
946437056,b'adidas Boston\n(295.3 mi)',b'Garmin Forerunner 935',b'370'
549533284,b'Saucony kinvara 7\n(396.1 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1262834294,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
2293654513,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1512403347,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
879874538,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1844981234,b'Nike Vaporfly\n(276.4 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1263233044,"b'HOKA ONE ONE Clifton 3\n(1,343.2 mi)'",b'Garmin Forerunner 235',b'\xe2\x80\x94'
428405295,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
739812644,"b'adidas boost\n(3,236.7 mi)'",b'Garmin Forerunner 225',b'567'
2838912572,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'454'
2786747879,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
411083829,b'Nike Flyknit Lunar 3 - Black/Orange\n(443.7 mi)',b'Garmin Forerunner 910XT',b'141'
215068433,b'New Balance 1400 #3\n(300.9 mi)',b'Garmin Forerunner 210',b'\xe2\x80\x94'
1167971779,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1612178036,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
2298333329,b'Nike Pegasus 35 Red\n(336.5 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1262984161,b'\xe2\x80\x94',b'Suunto Ambit2',b'\xe2\x80\x94'
555917223,b'\xe2\x80\x94',b'Garmin Forerunner 305',b'\xe2\x80\x94'
230114170,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'540'
555425699,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
555715631,b'Newton momentum x/c\n(425.4 mi)',b'Garmin f\xc4\x93nix 2',b'\xe2\x80\x94'
2292291585,b'\xe2\x80\x94',b'Garmin Forerunner 35',b'\xe2\x80\x94'
555476790,"b'Nike\n(7,345.6 mi)'",b'Garmin Forerunner 620',b'\xe2\x80\x94'
290077675,b'Merrell glove\n(287.5 mi)',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1256890594,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5X',b'\xe2\x80\x94'
740016937,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
2873055615,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2749454514,b'Nike Vaporfly Next%\n(203.3 mi)',b'Suunto Spartan Sport Wrist HR',b'639'
706214669,b'\xe2\x80\x94',b'GPX',b'\xe2\x80\x94'
555332140,b'adidas Adios Boost 2 (blue)\n(758.0 mi)',b'Garmin Forerunner 225',b'265'
308516690,b'Mizuno Wave Precision 13\n(59.4 mi)',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
294324406,b'Inov-8 Road-X 255\n(309.9 mi)',b'Garmin Forerunner 610',b'\xe2\x80\x94'
1262911881,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1262907544,b'New Balance 1500 v2 - par nr 2\n(399.2 mi)',b'Garmin f\xc4\x93nix 3',b'277'
462678750,b'\xe2\x80\x94',b'GPX',b'\xe2\x80\x94'
1113358914,b'\xe2\x80\x94',b'Garmin Forerunner 110',b'\xe2\x80\x94'
424708190,b'adidas Adios Boost #2\n(152.0 mi)',b'Suunto Ambit3 Peak',b'\xe2\x80\x94'
1946403585,"b'New Balance Racing 1400 Rev lite\n(3,256.2 mi)'",b'Garmin Forerunner 235',b'\xe2\x80\x94'
1199235510,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'413'
1512373728,b'Nike zoom vaporfly 4%\n(264.8 mi)',b'Garmin Forerunner 935',b'64'
206574275,b'ASICS GEL DS 18 trainer - 18\n(738.4 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
551159266,"b'Brooks Ghost\n(7,449.6 mi)'",b'Garmin Forerunner 225',b'115'
289350526,b'HOKA ONE ONE Clifton\n(500.9 mi)',b'Suunto Ambit2 R',b'\xe2\x80\x94'
289254437,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1199083975,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
2839160528,b'Nike Pink ZoomX Vaporfly Next%\n(198.9 mi)',b'Garmin Forerunner 945',b'472'
742235685,b'Brooks Launch\n(310.1 mi)',b'Suunto',b'844'
300638359,"b'Nike Pegasus blue\n(1,749.2 mi)'",b'Garmin Forerunner 110',b'\xe2\x80\x94'
1263294270,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
969415746,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1515859490,b'New Balance 1400V6\n(218.2 mi)',b'Garmin Forerunner 235',b'264'
1946354266,"b'Nike Pegasus Turbo\n(1,372.4 mi)'",b'Suunto Ambit3 Peak',b'\xe2\x80\x94'
412212823,b'\xe2\x80\x94',b'Suunto Ambit2',b'\xe2\x80\x94'
2292369138,b'adidas adios 3\n(157.8 mi)',b'Garmin Forerunner 235',b'329'
1331022872,"b'adidas Adizero Adios 3\n(6,687.2 mi)'",b'Garmin Forerunner 220',b'\xe2\x80\x94'
294342290,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1221331138,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
1262877507,b'Nike zoom vaporfly 4%\n(200.1 mi)',b'Garmin Forerunner 630',b'\xe2\x80\x94'
401118711,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
1514811402,b'\xe2\x80\x94',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
555284371,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
2786850502,b'\xe2\x80\x94',b'Garmin Forerunner 35',b'\xe2\x80\x94'
1199341118,b'Mizuno Sayonara 2\n(269.6 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1540761438,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5',b'\xe2\x80\x94'
1200605859,"b'Saucony convera\n(12,014.3 mi)'",b'Garmin Forerunner 735XT',b'475'
410948161,b'Saucony kinvara 6\n(377.9 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1199003737,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
290592053,b'Skechers GOSpeed Elite - White/Black Wear Test\n(257.9 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
215408417,b'ASICS Kayano 19\n(453.5 mi)',b'Suunto Ambit2',b'338'
1200118218,b'ASICS GT-2000 5 (2E)\n(584.6 mi)',b'Garmin Forerunner 920XT',b'385'
947169171,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
2840230713,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
549645407,"b'Nike Streak LT 2\n(4,719.1 mi)'",b'Garmin Forerunner 630',b'\xe2\x80\x94'
1946167897,b'\xe2\x80\x94',b'Garmin Forerunner 35',b'\xe2\x80\x94'
739599765,b'Altra One\n(412.1 mi)',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
2838841149,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'378'
2785944356,b'\xe2\x80\x94',b'Garmin Forerunner 945',b'379'
207067947,b'Brooks Glycerin\n(327.9 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1262949775,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5S',b'332'
1283437992,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
2843765484,b'\xe2\x80\x94',b'Garmin Forerunner 945',b'\xe2\x80\x94'
1221274708,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'600'
555239251,"b'adidas Takumi sen boost 3, turkis\n(218.5 mi)'",b'Garmin Forerunner 920XT',b'243'
555496072,b'\xe2\x80\x94',b'GPX',b'\xe2\x80\x94'
1221356684,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
556421173,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'718'
2292322468,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'578'
2292286699,"b'HOKA ONE ONE Bondi\n(1,428.3 mi)'",b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1221266147,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'356'
2748905482,b'Nike Vaporfly Next%\n(174.4 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1263119234,b'New Balance 1400v5\n(333.3 mi)',b'Garmin Forerunner 935',b'391'
293397019,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1221403675,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
