activity_id,shoes,device,suffer,vaporfly
289949958,Brooks Glycerin\n(448.9 mi),Garmin Forerunner 220,\xe2\x80\x94,0
425447257,Brooks Adrenaline GTS\n(533.7 mi),Garmin Forerunner 225,\xe2\x80\x94,0
549987416,adidas adizero boston 5 #1\n(529.2 mi),Garmin Forerunner 405,\xe2\x80\x94,0
549487314,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
289501162,Saucony Triumph 11\n(402.3 mi),Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
133350428,Newton Gravity yellow\n(404.4 mi),Garmin Forerunner 305,\xe2\x80\x94,0
2928086196,\xe2\x80\x94,\xe2\x80\x94,461,0
293134847,"Inov-8 195\n(3,858.0 mi)",Garmin Forerunner 610,\xe2\x80\x94,0
404257261,\xe2\x80\x94,Suunto Ambit,\xe2\x80\x94,0
739708778,HOKA ONE ONE Clifton 3\n(616.2 mi),Garmin Forerunner 910XT,357,0
555525950,\xe2\x80\x94,Garmin Forerunner 310XT,\xe2\x80\x94,0
401168512,\xe2\x80\x94,Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
4306257129,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
549379571,\xe2\x80\x94,Garmin Forerunner 230,\xe2\x80\x94,0
258225776,\xe2\x80\x94,Strava iPhone App,\xe2\x80\x94,0
740670603,New Balance MRC1600v2\n(108.9 mi),Garmin f\xc4\x93nix 3,363,0
553601734,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
991069288,\xe2\x80\x94,Garmin Forerunner 610,\xe2\x80\x94,0
740183488,\xe2\x80\x94,Garmin Forerunner 405,\xe2\x80\x94,0
425073983,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
549367262,\xe2\x80\x94,Garmin Forerunner 235,\xe2\x80\x94,0
401195682,Brooks PureCadence\n(760.2 mi),Garmin Forerunner 920XT,779,0
549758922,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
551079806,"Saucony Ride 7\n(11,061.6 mi)",Garmin Forerunner 630,\xe2\x80\x94,0
207403470,\xe2\x80\x94,Garmin Forerunner 910XT,\xe2\x80\x94,0
206720801,\xe2\x80\x94,Garmin Forerunner 910XT,\xe2\x80\x94,0
549438633,Newton Gravity (girl's)\n(544.6 mi),Garmin Forerunner 920XT,832,0
740403523,Nike Lunartempo2-Orange\n(133.3 mi),\xe2\x80\x94,\xe2\x80\x94,0
211254285,\xe2\x80\x94,Garmin Forerunner 310XT,\xe2\x80\x94,0
