activity_id,shoes,device,suffer,vaporfly
2748808447,b'\xe2\x80\x94',rmin Forerunner 64,b'430',0
1844883015,b'Nike Vapor Fly\n(32.8 mi)',rmin Forerunner 93,b'304',0
424748809,b'adidas adios boost\n(357.4 mi)',rmin Forerunner 62,b'\xe2\x80\x94',0
2787942231,b'Nike Vapor Fly Next %\n(353.5 mi)',rmin Forerunner 94,b'313',1
2748747837,b'\xe2\x80\x94',rmin Forerunner 645 Musi,b'\xe2\x80\x94',0
2838780723,b'Nike 4%\n(26.7 mi)',rmin f\xc4\x93nix ,b'\xe2\x80\x94',1
555392296,b'\xe2\x80\x94',rmin Forerunner 62,b'\xe2\x80\x94',0
1263142860,b'\xe2\x80\x94',rmin Forerunner 920X,b'\xe2\x80\x94',0
879859782,b'Saucony Kinvara\n(221.1 mi)',rmin Forerunner 3,b'257',0
1199742086,b'New Balance 1400v5\n(276.3 mi)',rmin Forerunner 22,b'\xe2\x80\x94',0
200652116,b'\xe2\x80\x94',rmin Forerunner 910X,b'\xe2\x80\x94',0
2292305478,b'\xe2\x80\x94',rmin Forerunner 23,b'\xe2\x80\x94',0
2325368777,b'\xe2\x80\x94',rmin Forerunner 23,b'319',0
2748993506,b'ASICS GEL-EXCITE 6\n(89.8 mi)',e2\x80\x9,b'\xe2\x80\x94',0
2292299158,b'\xe2\x80\x94',rmin f\xc4\x93nix ,b'\xe2\x80\x94',0
1512492016,b'Saucony Kinvara 7 - Black\n(582.5 mi)',rmin Forerunner 920X,b'\xe2\x80\x94',0
1524709043,b'ASICS Hyperspeed\n(135.2 mi)',rmin v\xc3\xadvoactiv,b'\xe2\x80\x94',0
1946215862,b'\xe2\x80\x94',rmin Forerunner 93,b'\xe2\x80\x94',0
879871565,b'\xe2\x80\x94',rmin Forerunner 23,b'650',0
293800994,b'\xe2\x80\x94',rmin Forerunner 910X,b'\xe2\x80\x94',0
428463747,b'\xe2\x80\x94',rmin Forerunner 920X,b'\xe2\x80\x94',0
555357653,b'Mizuno Hitogami 3\n(370.9 mi)',rmin Forerunner 920X,b'680',0
988444781,b'\xe2\x80\x94',e2\x80\x9,b'\xe2\x80\x94',0
1890943772,b'\xe2\x80\x94',rmin Forerunner 23,b'\xe2\x80\x94',0
214783873,"b'adidas Adios 2 (Yellow)\n(1,791.0 mi)'",rmin Forerunner 910X,b'611',0
213937919,"b'Brooks Adrenaline GTS\n(2,968.6 mi)'",rmin Forerunner 22,b'\xe2\x80\x94',0
2351717956,b'\xe2\x80\x94',e2\x80\x9,b'\xe2\x80\x94',0
401211916,b'\xe2\x80\x94',rmin Forerunner 920X,b'\xe2\x80\x94',0
983118908,b'\xe2\x80\x94',rmin f\xc4\x93nix ,b'\xe2\x80\x94',0
2292534016,b'\xe2\x80\x94',rmin Forerunner 23,b'\xe2\x80\x94',0
2786207970,b'\xe2\x80\x94',rmin Forerunner 645 Musi,b'300',0
947052760,b'\xe2\x80\x94',rmin Forerunner 61,b'\xe2\x80\x94',0
1262919861,b'Nike Zoom Fly\n(135.0 mi)',rmin Forerunner 93,b'\xe2\x80\x94',0
424842328,b'\xe2\x80\x94',mTo,b'\xe2\x80\x94',0
1946237606,b'Nike VF4 FK\n(263.5 mi)',rmin Forerunner 64,b'376',0
1199007111,b'\xe2\x80\x94',rmin Forerunner 735X,b'\xe2\x80\x94',0
259016985,b'\xe2\x80\x94',rmin Forerunner 40,b'\xe2\x80\x94',0
3362522398,b'\xe2\x80\x94',e2\x80\x9,b'\xe2\x80\x94',0
132834866,b'\xe2\x80\x94',rmin Forerunner 21,b'\xe2\x80\x94',0
555871422,b'ASICS nimbus 16\n(542.2 mi)',rmin Forerunner 22,b'\xe2\x80\x94',0
1524651635,b'New Balance Vazee Rush 2\n(281.2 mi)',rmin f\xc4\x93nix ,b'429',0
739525911,b'\xe2\x80\x94',rmin Forerunner 22,b'\xe2\x80\x94',0
1220964691,b'\xe2\x80\x94',rava iPhone Ap,b'\xe2\x80\x94',0
1946166915,b'\xe2\x80\x94',rmin Forerunner 735X,b'\xe2\x80\x94',0
1221470464,b'\xe2\x80\x94',rmin Forerunner 22,b'\xe2\x80\x94',0
2325736923,b'Nike Zoom Fly (Black/White)\n(135.2 mi)',rmin Forerunner 735X,b'382',0
1512605031,b'\xe2\x80\x94',rmin Forerunner 22,b'\xe2\x80\x94',0
739729094,b'\xe2\x80\x94',mTo,b'\xe2\x80\x94',0
549397849,"b'New Balance 890v4\n(7,708.8 mi)'",rmin Forerunner 23,b'\xe2\x80\x94',0
1263142944,b'\xe2\x80\x94',e2\x80\x9,b'\xe2\x80\x94',0
2838837660,b'\xe2\x80\x94',e2\x80\x9,b'\xe2\x80\x94',0
1005390848,b'\xe2\x80\x94',e2\x80\x9,b'\xe2\x80\x94',0
2839646877,b'\xe2\x80\x94',rmin Forerunner 920X,b'\xe2\x80\x94',0
2789325497,b'Nike zoofly sp\n(789.1 mi)',rmin Forerunner 62,b'\xe2\x80\x94',0
2325897315,b'Nike Zoom Fly\n(111.9 mi)',rmin Forerunner 22,b'\xe2\x80\x94',0
1262884535,b'\xe2\x80\x94',rmin Forerunner 23,b'404',0
2327270307,"b'Brooks Launch 3\n(3,226.4 mi)'",rmin Forerunner 23,b'\xe2\x80\x94',0
2786163552,b'\xe2\x80\x94',rmin Forerunner 93,b'353',0
289333991,b'\xe2\x80\x94',rmin Forerunner 22,b'\xe2\x80\x94',0
559537697,b'\xe2\x80\x94',rmin Forerunner 40,b'\xe2\x80\x94',0
220853534,b'New Balance 890\n(328.9 mi)',mTo,b'\xe2\x80\x94',0
946710506,b'\xe2\x80\x94',rmin Forerunner 920X,b'\xe2\x80\x94',0
2749106942,b'\xe2\x80\x94',rmin Forerunner 23,b'423',0
401387816,b'Saucony Zealot ISO\n(416.1 mi)',rmin f\xc4\x93nix ,b'434',0
549365073,b'Saucony kinvara 7\n(300.0 mi)',rmin Forerunner 63,b'\xe2\x80\x94',0
1424560376,b'\xe2\x80\x94',rmin f\xc4\x93nix ,b'453',0
1844922708,b'\xe2\x80\x94',rmin Forerunner 93,b'\xe2\x80\x94',0
201470680,b'\xe2\x80\x94',rmin Forerunner 910X,b'839',0
2839521817,b'\xe2\x80\x94',rmin Forerunner 62,b'\xe2\x80\x94',0
1156092361,b'\xe2\x80\x94',e2\x80\x9,b'\xe2\x80\x94',0
1846881315,b'\xe2\x80\x94',rmin Forerunner 910X,b'738',0
1263226641,b'New Balance Zante v3\n(434.6 mi)',rmin Forerunner 93,b'280',0
1199105164,b'\xe2\x80\x94',mTo,b'\xe2\x80\x94',0
1524962068,b'\xe2\x80\x94',rmin Forerunner 63,b'\xe2\x80\x94',0
