activity_id,shoes,device,suffer,vaporfly
1512899609,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
2325766397,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
879836017,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
946629227,"adidas Adizero Tempo\n(11,187.5 mi)",Garmin Forerunner 235,\xe2\x80\x94,0
2749230588,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
1203976690,ASICS J33\n(30.7 mi),Garmin Forerunner 630,325,0
1262959416,\xe2\x80\x94,Garmin Forerunner 935,391,0
290159910,\xe2\x80\x94,Garmin Forerunner 910XT,\xe2\x80\x94,0
946700531,\xe2\x80\x94,Garmin Forerunner 35,\xe2\x80\x94,0
1522571052,\xe2\x80\x94,Garmin f\xc4\x93nix 3,357,0
425723316,\xe2\x80\x94,Garmin Forerunner 310XT,\xe2\x80\x94,0
555442169,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
1844953460,Nike Zoom Vaporfly 4 %\n(719.9 mi),Garmin Forerunner 935,\xe2\x80\x94,1
516529460,Brooks Green Silence\n(212.7 mi),GPX,\xe2\x80\x94,0
449629417,\xe2\x80\x94,Polar V800,\xe2\x80\x94,0
892949563,\xe2\x80\x94,Garmin f\xc4\x93nix 3,393,0
1512387222,Mizuno Wave Rider 21\n(584.0 mi),Garmin Forerunner 220,\xe2\x80\x94,0
200413442,\xe2\x80\x94,Strava iPhone App,\xe2\x80\x94,0
2325644283,adidas Adizero RC\n(404.5 mi),Garmin v\xc3\xadvoactive,\xe2\x80\x94,0
1262925538,\xe2\x80\x94,Garmin Forerunner 630,\xe2\x80\x94,0
1845436420,On Cloudflash\n(446.4 mi),Garmin f\xc4\x93nix 5X,695,0
2786211060,\xe2\x80\x94,Garmin Forerunner 245,\xe2\x80\x94,0
739924168,New Balance Zante\n(423.8 mi),Garmin Forerunner 405,\xe2\x80\x94,0
593324723,\xe2\x80\x94,Garmin Forerunner 910XT,\xe2\x80\x94,0
289386192,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
188036595,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
2292042633,Nike VaporFly 4%\n(84.3 mi),Garmin Forerunner 230,\xe2\x80\x94,1
1199630827,\xe2\x80\x94,Garmin Forerunner 935,\xe2\x80\x94,0
1946324972,HOKA ONE ONE Clifton 5\n(432.4 mi),Garmin Forerunner 235,593,0
1512417611,Nike Zoom Fly\n(166.9 mi),Garmin f\xc4\x93nix 3,776,0
1221330230,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
2325543262,\xe2\x80\x94,Garmin Forerunner 230,\xe2\x80\x94,0
216188752,"Brooks Adrenaline GTS 14\n(1,200.2 mi)",\xe2\x80\x94,\xe2\x80\x94,0
560061767,adidas ultra boost ss16\n(719.6 mi),Garmin Forerunner 630,\xe2\x80\x94,0
332874327,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
575027784,\xe2\x80\x94,Suunto Ambit,\xe2\x80\x94,0
2325446813,"adidas Boston\n(5,088.3 mi)",Garmin Forerunner 935,333,0
1263043429,Saucony Kinvara 8\n(689.0 mi),Garmin Forerunner 620,629,0
1845027435,adidas Supernova boost (43 usually 44))\n(51.8 mi),Garmin Forerunner 935,355,0
1524773049,\xe2\x80\x94,Garmin Forerunner 735XT,\xe2\x80\x94,0
2786237564,New Balance Zante v4\n(899.7 mi),Garmin Forerunner 235,\xe2\x80\x94,0
1902127570,Brooks Launch 5 (Black)\n(530.2 mi),Garmin Forerunner 210,603,0
1263019897,\xe2\x80\x94,Garmin Forerunner 630,\xe2\x80\x94,0
549613242,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
1199712137,adidas Boston Boost 6 grise\n(643.1 mi),Suunto Spartan Ultra,\xe2\x80\x94,0
1263110211,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
1512633610,Nike VaporFly 4% Light Blue\n(336.4 mi),Garmin Forerunner 230,245,1
946514628,\xe2\x80\x94,Suunto Ambit3 Peak,328,0
1946178250,\xe2\x80\x94,Garmin Forerunner 735XT,\xe2\x80\x94,0
2839064029,\xe2\x80\x94,Garmin Forerunner 235,\xe2\x80\x94,0
216503717,\xe2\x80\x94,Garmin Forerunner 910XT,\xe2\x80\x94,0
2292342645,\xe2\x80\x94,Garmin Forerunner 235,\xe2\x80\x94,0
1262930888,\xe2\x80\x94,Garmin Forerunner 935,\xe2\x80\x94,0
1524796689,\xe2\x80\x94,Apple Watch Series 2,\xe2\x80\x94,0
1204792846,\xe2\x80\x94,Suunto Ambit2 S,\xe2\x80\x94,0
558727126,"Brooks PureConnect\n(1,621.9 mi)",GPX,\xe2\x80\x94,0
293601694,\xe2\x80\x94,Garmin Forerunner 110,\xe2\x80\x94,0
1228678791,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
739912359,"Saucony zelot\n(2,257.3 mi)",Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
1199380377,Nike zoomfly(2nd)\n(331.4 mi),\xe2\x80\x94,465,0
2786136695,\xe2\x80\x94,Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
1512728932,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
2748781681,\xe2\x80\x94,Garmin f\xc4\x93nix 5S,503,0
1524822164,Saucony Kinvara 7 (Orange)\n(288.0 mi),Garmin Forerunner 235,\xe2\x80\x94,0
946605508,Saucony Guide\n(265.3 mi),Garmin Forerunner 620,\xe2\x80\x94,0
393396278,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
1525642914,\xe2\x80\x94,Garmin Forerunner 10,\xe2\x80\x94,0
426634470,"Brooks PureCadence\n(3,447.7 mi)",Garmin Forerunner 910XT,\xe2\x80\x94,0
140525648,"Skechers GO Meb Speed 2\n(1,533.3 mi)",Garmin Forerunner 610,\xe2\x80\x94,0
1295831102,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
401328496,Mizuno Wave Hitogami 2\n(719.9 mi),Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
296210767,\xe2\x80\x94,Garmin Forerunner 310XT,\xe2\x80\x94,0
2786982069,\xe2\x80\x94,Garmin Forerunner 45,\xe2\x80\x94,0
1946286489,\xe2\x80\x94,Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
2749062214,\xe2\x80\x94,Garmin f\xc4\x93nix 5,\xe2\x80\x94,0
1221710759,Saucony Kinvara7\n(394.8 mi),Garmin Forerunner 235,\xe2\x80\x94,0
740362562,\xe2\x80\x94,Garmin Forerunner 10,\xe2\x80\x94,0
1512370533,Nike VaporFly 4%\n(124.1 mi),Garmin Forerunner 230,\xe2\x80\x94,1
549724202,Brooks Ghost\n(477.7 mi),Garmin Forerunner 910XT,\xe2\x80\x94,0
1221293409,Nike LunarTempo\n(85.6 mi),Garmin Forerunner 235,\xe2\x80\x94,0
622664913,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
401867055,Nike Zoom Elite 8\n(424.9 mi),Suunto Ambit2 R,\xe2\x80\x94,0
2325336069,adidas Boston 6\n(329.0 mi),Garmin Forerunner 235,\xe2\x80\x94,0
293201121,\xe2\x80\x94,Garmin Forerunner 910XT,696,0
1221349647,\xe2\x80\x94,Garmin Forerunner 630,\xe2\x80\x94,0
946545585,HOKA ONE ONE Clayton (Yellow)\n(246.2 mi),Garmin Forerunner 235,681,0
1262857082,\xe2\x80\x94,Strava iPhone App,\xe2\x80\x94,0
1263014052,Mizuno wave prophecy-5\n(780.1 mi),Garmin f\xc4\x93nix 3,201,0
2786163326,\xe2\x80\x94,Garmin Forerunner 945,475,0
879876029,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
1263210463,\xe2\x80\x94,Garmin Forerunner 935,\xe2\x80\x94,0
1270468345,\xe2\x80\x94,Suunto Ambit2 S,\xe2\x80\x94,0
411147212,HOKA ONE ONE Clifton 2\n(565.3 mi),Garmin Forerunner 220,\xe2\x80\x94,0
747704332,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
2749096459,\xe2\x80\x94,Garmin Forerunner 935,641,0
2325339923,\xe2\x80\x94,Garmin Forerunner 645 Music,\xe2\x80\x94,0
2786162429,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
879909090,ASICS Tarther 2016 Japan\n(263.3 mi),\xe2\x80\x94,\xe2\x80\x94,0
