activity_id,shoes,device,suffer
1262924316,b'Mizuno Wave runner 20\n(306.0 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
293519815,"b'Pearl Izumi E:Motion Trail N1\n(3,397.2 mi)'",b'Garmin Forerunner 620',b'\xe2\x80\x94'
1221380297,b'\xe2\x80\x94',b'Timex Ironman GPS',b'\xe2\x80\x94'
1891083800,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'84'
1263311234,"b'New Balance 1500 v3\n(1,013.9 mi)'",b'Garmin Forerunner 225',b'158'
542544853,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2326875027,"b'Saucony Omni 10\n(5,958.8 mi)'",b'TomTom',b'\xe2\x80\x94'
293517111,"b'Saucony Hattori\n(12,191.0 mi)'",b'Garmin Forerunner 10',b'\xe2\x80\x94'
746748707,"b'Mizuno naranja\n(3,529.5 mi)'",b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
2839477813,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'463'
2748880518,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'596'
1298558704,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
2292329981,b'\xe2\x80\x94',b'Suunto Ambit3 Peak',b'\xe2\x80\x94'
426387776,b'\xe2\x80\x94',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
740004836,b'HOKA ONE ONE Clayton\n(338.4 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
555469010,b'Mizuno Wave Inspire 10\n(543.4 mi)',b'Garmin Forerunner 920XT',b'702'
1265198141,b'\xe2\x80\x94',b'Suunto Ambit2 S',b'\xe2\x80\x94'
946801465,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1512300805,b'Nike Pegasus 34 - Blue/White\n(390.0 mi)',b'Garmin f\xc4\x93nix 3',b'348'
946544936,b'\xe2\x80\x94',b'Garmin Forerunner 225',b'248'
2749000871,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
1512444123,b'Nike VaporFly 4%\n(95.7 mi)',b'Garmin f\xc4\x93nix 3',b'324'
556789626,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
946986595,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
739820206,b'ASICS Gel-DS Racer 11\n(510.1 mi)',b'Garmin f\xc4\x93nix 3',b'269'
1199164025,"b'Nike Lunarglide 7\n(3,741.6 mi)'",b'Garmin f\xc4\x93nix 5X',b'\xe2\x80\x94'
201362434,"b'ASICS Gel Kayano - Blue\n(5,190.3 mi)'",b'GPX',b'\xe2\x80\x94'
401645946,b'Skechers GOmeb Speed 3\n(802.4 mi)',b'Garmin Forerunner 305',b'\xe2\x80\x94'
2799245989,"b'Brooks Ravenna\n(4,781.6 mi)'",b'Garmin Forerunner 735XT',b'401'
951935956,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
4058568823,b'\xe2\x80\x94',b'Suunto Ambit',b'348'
881598578,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
549437107,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1221355934,b'ASICS GT-2000 5\n(308.3 mi)',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
2749119642,b'\xe2\x80\x94',b'Garmin Forerunner 645',b'\xe2\x80\x94'
946462924,b'Saucony Type A\n(48.5 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1946445622,b'Nike VaporFly 4%\n(79.7 mi)',b'Garmin f\xc4\x93nix 5 Plus',b'321'
946432174,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'259'
2786518666,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1890754305,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
739531567,b'\xe2\x80\x94',b'Garmin Forerunner 225',b'204'
1264444843,b'HOKA ONE ONE Clayton 2\n(280.7 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
2292379981,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
134026589,"b'Salomon Rojos\n(2,981.7 mi)'",b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
2325358781,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
549395133,b'ASICS DS Racer 10 V3 - Yellow\n(547.4 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1200050567,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
739556272,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive HR',b'\xe2\x80\x94'
1513035265,b'Nike Zoom Pegasus 34 Shield (10mm)\n(661.4 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1946315366,b'Mizuno Wave Inspire 12\n(317.3 mi)',b'Garmin Forerunner 935',b'373'
201093385,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
1890571899,b'\xe2\x80\x94',b'Garmin Forerunner 645 Music',b'\xe2\x80\x94'
2786137026,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
1844918421,b'New Balance 1400V6\n(312.6 mi)',b'TomTom',b'382'
742993533,b'\xe2\x80\x94',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
2839012895,b'Saucony Liberty ISO\n(797.7 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1890706491,b'ASICS TARTHERZEAL 6\n(164.7 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1890406562,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1263021708,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'528'
550843841,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive',b'505'
2748871605,b'\xe2\x80\x94',b'Suunto Ambit3 Peak',b'\xe2\x80\x94'
1512348728,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
555733873,b'adidas boost ultra red/orange\n(740.0 mi)',b'Garmin Forerunner 910XT',b'358'
425410445,b'Brooks Launch\n(903.6 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1524512292,b'Nike VaporFly 4%\n(170.9 mi)',b'Garmin Forerunner 630',b'\xe2\x80\x94'
1263653312,b'\xe2\x80\x94',b'Garmin Forerunner 25',b'\xe2\x80\x94'
552021723,b'Altra The One 2.5 Midnight Blue\n(292.7 mi)',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
1524644012,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1221260855,b'\xe2\x80\x94',b'TomTom',b'\xe2\x80\x94'
556522238,b'Saucony Fastwitch 6\n(268.0 mi)',b'Garmin Forerunner 10',b'\xe2\x80\x94'
550221449,b'\xe2\x80\x94',b'Garmin Forerunner 305',b'\xe2\x80\x94'
289708783,b'\xe2\x80\x94',b'\xe2\x80\x94',b'798'
511195015,b'\xe2\x80\x94',b'Garmin Forerunner 405',b'\xe2\x80\x94'
2786107125,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
410970322,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1845010135,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
4158167896,b'adidas adios boost\n(328.2 mi)',b'Garmin Connect',b'\xe2\x80\x94'
1946601913,"b'Unbranded Blote voeten\n(2,778.2 mi)'",b'Polar M200',b'\xe2\x80\x94'
1157856746,"b'Saucony Kinvara\n(12,224.9 mi)'",b'\xe2\x80\x94',b'\xe2\x80\x94'
879846551,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1424587057,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'459'
1845074236,b'\xe2\x80\x94',b'Garmin Forerunner 225',b'\xe2\x80\x94'
2302279747,b'\xe2\x80\x94',b'Garmin Forerunner 210',b'\xe2\x80\x94'
1512389561,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1221245184,b'Nike Zoom Fly 2017\n(414.2 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
2786120911,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
200516686,b'\xe2\x80\x94',b'Suunto Ambit2',b'368'
1512540295,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1512857756,"b'Altra Escalante Boston 2018\n(5,879.0 mi)'",b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1263026928,b'Mizuno Wave Rider 21\n(476.8 mi)',b'Garmin Forerunner 235',b'432'
216989179,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2325290403,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
946463742,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1221211675,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
555607823,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'207'
2786546683,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
132864543,b'Nike Free 3.0 V5 (Dark Armory Blue/Black-Blue Hero) - 2nd pair\n(315.0 mi)',b'Garmin Forerunner 610',b'\xe2\x80\x94'
1221415546,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
428894024,b'\xe2\x80\x94',b'Garmin Forerunner 15',b'\xe2\x80\x94'
1716438104,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2838816033,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1526339665,b'\xe2\x80\x94',b'Garmin Forerunner 225',b'139'
206651842,b'Mizuno Wave Sayonara 2\n(309.1 mi)',b'Garmin Forerunner 10',b'\xe2\x80\x94'
739540505,b'Newton Distance V\n(345.6 mi)',b'Garmin Forerunner 920XT',b'344'
1855558224,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
290202395,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1100683650,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
519802585,b'\xe2\x80\x94',b'\xe2\x80\x94',b'522'
509317051,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 2',b'\xe2\x80\x94'
739761471,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
879843018,b'\xe2\x80\x94',b'TomTom',b'\xe2\x80\x94'
549426621,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1512364075,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2749102613,b'\xe2\x80\x94',b'\xe2\x80\x94',b'310'
1946212350,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1845123180,b'Nike VaporFly 4%\n(456.7 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
946993361,"b'New Balance 1400.V4\n(1,591.4 mi)'",b'Garmin Forerunner 225',b'757'
1262923892,b'Nike Zoom Fly\n(176.8 mi)',b'Garmin Forerunner 935',b'627'
289393016,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1527656822,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
996019195,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'822'
2839046139,"b'Nike Pegasus\n(2,589.0 mi)'",b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
2749543441,b'Nike Vaporfly Next %\n(192.5 mi)',b'Garmin Forerunner 935',b'147'
206563405,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'408'
289404128,b'Pearl Izumi Road N1 (Originals)\n(223.3 mi)',b'Suunto Ambit3 Sport',b'\xe2\x80\x94'
1199447366,b'HOKA ONE ONE Huaka\n(199.4 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
290836902,b'Mizuno Inspire 10\n(387.5 mi)',b'Suunto Ambit2 S',b'\xe2\x80\x94'
739818260,b'Nike Zoom structure 19\n(522.4 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1512875195,b'adidas Boston 6\n(78.1 mi)',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
214840175,b'New Balance 1260v3 (green)\n(304.4 mi)',b'Garmin Forerunner 410',b'\xe2\x80\x94'
549434531,b'\xe2\x80\x94',b'GPX',b'\xe2\x80\x94'
1948053085,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2839014851,b'New Balance 1080s black\n(284.1 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1512582378,b'New Balance 1400 V5\n(408.8 mi)',b'Garmin Forerunner 230',b'213'
947571182,b'New Balance 5000\n(99.8 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1221308046,b'adidas adios\n(121.7 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1946485851,b'Brooks Ghost 10\n(274.6 mi)',b'Garmin f\xc4\x93nix 5 Plus',b'264'
1262892072,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1226158924,b'Saucony Kinara8\n(627.3 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1221790015,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive',b'\xe2\x80\x94'
1890545528,b'Nike Vaporfly 4% (2nd pair)\n(219.9 mi)',b'Garmin Forerunner 15',b'\xe2\x80\x94'
2748746051,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
2327667950,b'\xe2\x80\x94',b'Garmin Forerunner 110',b'\xe2\x80\x94'
1512384511,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1262969955,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
289475145,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1524861708,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
2786071612,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
411269401,b'HOKA ONE ONE Bondi 3\n(595.7 mi)',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
2748963385,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1524531369,b'adidas adios 3\n(368.5 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1512470981,"b'Salomon ProPulse\n(11,133.7 mi)'",b'Garmin f\xc4\x93nix 3',b'691'
2292312630,b'New Balance 1400 v6 Black/Blue\n(418.8 mi)',b'Garmin Forerunner 230',b'300'
1890600152,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
2786178734,"b'Nike Lunaracer 4 (blue/red)\n(5,513.6 mi)'",b'Garmin Forerunner 230',b'\xe2\x80\x94'
294828791,b'\xe2\x80\x94',b'Garmin Forerunner 405',b'\xe2\x80\x94'
555826033,b'\xe2\x80\x94',b'Garmin Forerunner 210',b'\xe2\x80\x94'
1524597201,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'407'
1947319487,"b'Merrell Trail Glove 2\n(14,924.6 mi)'",b'Garmin Forerunner 220',b'\xe2\x80\x94'
2786119717,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'397'
2838826936,b'Nike Vaporfly 4% Flyknit\n(107.6 mi)',b'Garmin Forerunner 735XT',b'498'
2749020472,b'Nike Vaporfly Next%\n(153.5 mi)',b'Garmin f\xc4\x93nix 5 Plus',b'388'
411108855,b'\xe2\x80\x94',b'Suunto Ambit2',b'\xe2\x80\x94'
1512404093,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
549399741,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
2786102984,"b'HOKA ONE ONE Clifton 3\n(7,148.4 mi)'",b'Garmin Forerunner 935',b'\xe2\x80\x94'
555755346,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1263071775,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
426664148,b'\xe2\x80\x94',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
214801699,"b'Newton Distance S III (5th LUG)\n(2,641.0 mi)'",b'Garmin Forerunner 620',b'494'
1849058635,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1512254063,b'Nike Vapor Fly\n(461.3 mi)',b'Garmin Forerunner 235',b'480'
555290177,b'Brooks T7 Racer\n(244.3 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1221174586,b'Nike Zoom Streak 6\n(134.4 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1951048450,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1512727594,b'ASICS Nimbus 19\n(508.1 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
549858465,b'Brooks Launch\n(552.0 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
549446934,b'\xe2\x80\x94',b'Suunto Ambit3 Peak',b'\xe2\x80\x94'
1946282348,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
950865749,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
2325469013,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
293587248,"b'adidas Red boost\n(1,771.1 mi)'",b'Garmin Forerunner 610',b'\xe2\x80\x94'
739935267,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
331269121,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1424663957,b'Brooks Ravenna 6 Light Blue\n(649.6 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1264055257,"b'Brooks Ravenna\n(4,584.0 mi)'",b'Garmin Forerunner 225',b'\xe2\x80\x94'
1512459448,b'\xe2\x80\x94',b'Suunto Spartan Ultra',b'\xe2\x80\x94'
1532462969,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
1844981836,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
984869855,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
486048125,b'\xe2\x80\x94',b'Garmin Forerunner 225',b'665'
739946742,"b'Pearl Izumi N2\n(4,493.2 mi)'",b'Garmin Forerunner 620',b'\xe2\x80\x94'
1424590500,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
739633488,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive HR',b'\xe2\x80\x94'
1946317807,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
206697375,b'Skechers Go Run Rides 3\n(449.4 mi)',b'Garmin Forerunner 610',b'\xe2\x80\x94'
1512424298,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
2784945760,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1890682794,b'New Balance Zante\n(425.6 mi)',b'Apple Watch Series 2',b'364'
2786822554,b'Nike Next%\n(87.1 mi)',b'Garmin f\xc4\x93nix 5 Plus',b'282'
555303139,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'229'
424669398,b'Mizuno Wave Inspire 3\n(351.4 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
250463935,"b'ASICS GEL HYPER SPEED\n(7,126.5 mi)'",b'Garmin Forerunner 620',b'623'
1524566580,b'On Cloud Racers\n(199.6 mi)',b'Garmin Forerunner 935',b'246'
2838981786,b'Nike ZoomX Vaporfly Next%\n(55.8 mi)',b'Garmin Forerunner 945',b'741'
293070224,"b'Nike Lunarglide 7\n(4,410.6 mi)'",b'Garmin Forerunner 910XT',b'693'
2325492949,b'HOKA ONE ONE Clifton 4\n(836.8 mi)',b'Garmin Forerunner 920XT',b'198'
2750684140,"b'adidas adios boots\n(5,484.3 mi)'",b'Garmin Forerunner 245 Music',b'\xe2\x80\x94'
739935266,b'\xe2\x80\x94',b'TomTom',b'\xe2\x80\x94'
4507622270,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
549495023,b'New Balance Vazee Prism\n(52.7 mi)',b'Suunto Ambit3 Sport',b'\xe2\x80\x94'
